pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length,estimated_slg_using_speedangle,delta_pitcher_run_exp,hyper_speed,home_score_diff,bat_score_diff,home_win_exp,bat_win_exp,age_pit_legacy,age_bat_legacy,age_pit,age_bat,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,pitcher_days_since_prev_game,batter_days_since_prev_game,pitcher_days_until_next_game,batter_days_until_next_game,api_break_z_with_gravity,api_break_x_arm,api_break_x_batter_in,arm_angle,attack_angle,attack_direction,swing_path_tilt,intercept_ball_minus_batter_pos_x_inches,intercept_ball_minus_batter_pos_y_inches
SI,2025-09-03,93.4,-0.61,6.07,"Bichette, Bo",666182,641793,,foul,,,,,5.0,Foul,R,R,R,CIN,TOR,S,,,3,1,2025,-1.1,1.1,0.27,2.63,,,665489.0,2,1,Top,,,,,,,4.71617054823532,-135.95170952482496,-5.549297374373009,-14.737954166327418,29.041229504884505,-17.47619257140768,3.72,1.72,276.0,86.6,37.0,93.5,1983.0,6.3,776475,624431,668715,680574,663647,682829,669720,670770,682622,54.22,,,,,,,,4,5,Sinker,0,0,0,0,0,0,0,0,Standard,Standard,205.0,0.005,-0.094,72.8,6.7,,0.094,88.0,0,0,0.518,0.482,29,27,30,27,1,0,5.0,1.0,6.0,2.0,1.5,1.1,1.1,36.9,-0.4175380516985744,18.90799110441208,36.209325529216336,35.292377079218724,17.53676925597013
SI,2025-09-03,92.9,-0.57,6.06,"Bichette, Bo",666182,641793,,foul_tip,,,,,1.0,Foul Tip,R,R,R,CIN,TOR,S,,,3,0,2025,-1.08,1.26,-0.5,3.72,,,665489.0,2,1,Top,,,,,,,2.5501962758686765,-135.233456991368,-2.965889504400019,-13.781339959241716,30.884746890800667,-16.257967948308146,3.72,1.72,,,,92.7,1954.0,6.2,776475,624431,668715,680574,663647,682829,669720,670770,682622,54.26,,,,,,,,4,4,Sinker,0,0,0,0,0,0,0,0,Standard,Standard,211.0,0.005,-0.048,64.2,6.2,,0.048,,0,0,0.513,0.487,29,27,30,27,1,0,5.0,1.0,6.0,2.0,1.39,1.08,1.08,38.0,5.353684471237283,9.804079047309273,26.273663395981835,26.0791933784386,17.74673512621856
SL,2025-09-03,88.3,-0.65,6.19,"Bichette, Bo",666182,641793,,ball,,,,,11.0,Ball,R,R,R,CIN,TOR,B,,,2,0,2025,0.02,0.49,-0.32,3.99,,,665489.0,2,1,Top,,,,,,,0.7603284224844062,-128.74959070566624,-0.3601684530387514,0.100402633185448,24.62037701270429,-26.785014631471235,3.84,1.67,,,,88.5,2171.0,6.1,776475,624431,668715,680574,663647,682829,669720,670770,682622,54.4,,,,,,,,4,3,Slider,0,0,0,0,0,0,0,0,Standard,Standard,184.0,-0.007,0.083,,,,-0.083,,0,0,0.52,0.48,29,27,30,27,1,0,5.0,1.0,6.0,2.0,2.4,-0.02,-0.02,39.5,,,,,
FF,2025-09-03,93.5,-0.68,6.09,"Bichette, Bo",666182,641793,,ball,,,,,14.0,Ball,R,R,R,CIN,TOR,B,,,1,0,2025,-0.42,1.31,0.86,2.59,,,665489.0,2,1,Top,,,,,,,4.880571992237552,-136.0282199287392,-6.173030616730958,-6.211618250152784,28.518271100791008,-14.788694764485363,3.76,1.68,,,,93.6,1976.0,6.3,776475,624431,668715,680574,663647,682829,669720,670770,682622,54.23,,,,,,,,4,2,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,213.0,-0.004,0.048,,,,-0.048,,0,0,0.524,0.476,29,27,30,27,1,0,5.0,1.0,6.0,2.0,1.29,0.42,0.42,40.1,,,,,
FF,2025-09-03,93.7,-0.7,6.11,"Bichette, Bo",666182,641793,,ball,,,,,11.0,Ball,R,R,R,CIN,TOR,B,,,0,0,2025,-0.53,1.31,-0.89,3.42,,,665489.0,2,1,Top,,,,,,,0.6989863314781593,-136.5488490708521,-4.118970592573872,-6.799262322655288,29.28385526851901,-15.10169195068029,3.79,1.84,,,,93.7,1948.0,6.2,776475,624431,668715,680574,663647,682829,669720,670770,682622,54.33,,,,,,,,4,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,211.0,-0.002,0.035,,,,-0.035,,0,0,0.526,0.474,29,27,30,27,1,0,5.0,1.0,6.0,2.0,1.27,0.53,0.53,37.1,,,,,
SI,2025-09-03,98.0,-1.71,5.75,"Bichette, Bo",666182,691172,fielders_choice,hit_into_play,,,,,6.0,"Bo Bichette reaches on a fielder's choice, fielded by first baseman Spencer Steer. George Springer scores. Myles Straw to 3rd. Vladimir Guerrero Jr. to 2nd.",R,R,R,CIN,TOR,X,3.0,ground_ball,0,1,2025,-1.41,0.14,0.37,2.93,543807.0,664702.0,665489.0,0,8,Top,135.09,168.4,,,,,8.870260311593448,-142.44231356375846,-2.4775020640204706,-21.187681180589543,31.359625308062967,-29.889753477299323,3.72,1.72,3.0,65.8,-48.0,98.2,1961.0,6.4,776475,624431,668715,680574,663647,682829,669720,670770,682622,54.12,0.188,0.163,0.9,1.0,0.0,0.0,2.0,70,2,Sinker,6,9,9,6,10,6,10,6,Strategic,Standard,233.0,-0.017,0.503,69.0,6.6,0.188,-0.503,88.0,-3,3,0.032,0.968,27,27,27,27,1,4,1.0,1.0,,2.0,2.23,1.41,1.41,27.9,-14.952454521539172,29.401961562730737,34.04871244708478,39.48676149272788,8.812426792350216
SL,2025-09-03,86.9,-1.9,5.56,"Bichette, Bo",666182,691172,,foul,,,,,13.0,Foul,R,R,R,CIN,TOR,S,,,0,0,2025,0.04,-0.11,-0.63,1.54,543807.0,664702.0,665489.0,0,8,Top,,,,,,,2.97403103674264,-126.61061915112651,-3.2623900065693467,-0.1581139501406988,24.73870144079757,-32.97386705432196,3.72,1.72,153.0,81.2,66.0,87.5,2572.0,6.5,776475,624431,668715,680574,663647,682829,669720,670770,682622,54.02,,,,,,,,70,1,Slider,6,9,9,6,9,6,9,6,Strategic,Standard,52.0,0.002,-0.045,74.7,8.0,,0.045,88.0,-3,3,0.03,0.97,27,27,27,27,1,4,1.0,1.0,,2.0,3.11,-0.04,-0.04,23.7,10.67635745734663,-6.040049277488453,47.29126230724502,26.59802437925472,31.964281507104424
SI,2025-09-03,95.5,-1.23,5.45,"Bichette, Bo",666182,680689,field_out,hit_into_play,,,,,12.0,Bo Bichette grounds out to first baseman Spencer Steer.,R,R,R,CIN,TOR,X,3.0,ground_ball,2,2,2025,-1.35,0.66,1.05,2.85,,,,0,7,Top,143.71,172.97,,,,,8.935852470466441,-138.7595532301438,-2.627996046728308,-19.53218989654249,33.93264707971208,-23.29930761264919,3.72,1.72,4.0,90.7,-33.0,94.0,2317.0,5.7,776475,624431,668715,680574,663647,682829,669720,670770,682622,54.82,0.045,0.04,0.0,1.0,0.0,0.0,2.0,55,6,Sinker,5,7,7,5,7,5,7,5,Standard,Standard,231.0,0.014,-0.232,64.8,7.0,0.05,0.232,90.7,-2,2,0.187,0.813,25,27,25,27,1,3,32.0,1.0,,2.0,1.87,1.35,1.35,27.3,-8.807406465536564,22.565159817823933,29.356500595594643,47.538847959450266,6.3952300821994825
CU,2025-09-03,80.9,-1.54,5.52,"Bichette, Bo",666182,680689,,ball,,,,,14.0,Ball,R,R,R,CIN,TOR,B,,,1,2,2025,0.98,-0.66,1.96,2.06,,,,0,7,Top,,,,,,,5.856184300505519,-117.65634798236226,0.2053666067543746,7.932583535371574,23.3876399576577,-38.575396195344965,3.52,1.72,,,,79.9,2567.0,5.7,776475,624431,668715,680574,663647,682829,669720,670770,682622,54.79,,,,,,,,55,5,Curveball,5,7,7,5,7,5,7,5,Standard,Standard,40.0,-0.002,0.043,,,,-0.043,,-2,2,0.189,0.811,25,27,25,27,1,3,32.0,1.0,,2.0,4.16,-0.98,-0.98,32.7,,,,,
FF,2025-09-03,94.9,-1.29,5.74,"Bichette, Bo",666182,680689,,foul,,,,,12.0,Foul,R,R,R,CIN,TOR,S,,,1,2,2025,-0.89,1.13,0.11,4.15,,,,0,7,Top,,,,,,,5.564083992692708,-138.22177656940227,-1.0464085400383971,-12.597287268827582,30.187455477271943,-17.641456260391426,3.72,1.72,,,,93.8,2376.0,5.6,776475,624431,668715,680574,663647,682829,669720,670770,682622,54.94,,,,,,,,55,4,4-Seam Fastball,5,7,7,5,7,5,7,5,Standard,Standard,230.0,0.0,0.0,57.7,5.7,,0.0,,-2,2,0.189,0.811,25,27,25,27,1,3,32.0,1.0,,2.0,1.39,0.89,0.89,33.7,-4.325077004381165,35.38696092883512,21.122391798564312,35.6032378476567,4.305309995263596
CH,2025-09-03,86.3,-1.5,5.34,"Bichette, Bo",666182,680689,,foul,,,,,13.0,Foul,R,R,R,CIN,TOR,S,,,1,1,2025,-1.57,0.04,-0.11,1.43,,,,0,7,Top,,,,,,,6.415073342652882,-125.42468210873312,-3.085589497097432,-17.833862303293632,26.65072982569376,-31.293890655823127,3.72,1.72,1.0,57.7,-63.0,85.2,1783.0,5.8,776475,624431,668715,680574,663647,682829,669720,670770,682622,54.73,,,,,,,,55,3,Changeup,5,7,7,5,7,5,7,5,Standard,Standard,248.0,0.003,-0.061,74.4,8.3,,0.061,88.0,-2,2,0.186,0.814,25,27,25,27,1,3,32.0,1.0,,2.0,3.04,1.57,1.57,24.7,15.0426129621748,-22.209214927501893,41.677893186120826,31.828168068538226,41.96827335324313
FC,2025-09-03,90.8,-1.59,6.22,"Bichette, Bo",666182,607259,field_out,hit_into_play,,,,,9.0,"Bo Bichette grounds out, first baseman Spencer Steer to pitcher Nick Martinez.",R,R,R,CIN,TOR,X,3.0,ground_ball,0,0,2025,0.2,0.85,0.8,2.04,,,,1,5,Top,143.71,170.43,,,,,5.496517660347231,-132.23319382040998,-6.394881208911449,1.3962090075408196,24.76383985974449,-21.057091146354992,3.72,1.72,2.0,70.4,-40.0,90.6,2470.0,5.8,776475,624431,668715,680574,663647,682829,669720,670770,682622,54.67,0.126,0.114,0.0,1.0,0.0,0.0,2.0,40,1,Cutter,5,6,6,5,6,5,6,5,Standard,Standard,208.0,0.018,-0.254,69.0,7.1,0.132,0.254,88.0,-1,1,0.386,0.614,34,27,35,27,1,2,3.0,1.0,2.0,2.0,1.88,-0.2,-0.2,55.2,-16.467524040909662,18.694911284735827,39.70327964629452,43.766080576885805,7.114901857719773
CU,2025-09-03,80.0,-1.39,5.58,"Bichette, Bo",666182,680689,,ball,,,,,14.0,Ball,R,R,R,CIN,TOR,B,,,0,1,2025,0.85,-0.65,1.6,1.27,,,,0,7,Top,,,,,,,4.931903917563404,-116.4386040363402,-1.502966088740594,6.685834619224712,24.132493994087227,-37.95285113127444,3.72,1.58,,,,78.8,2553.0,5.7,776475,624431,668715,680574,663647,682829,669720,670770,682622,54.81,,,,,,,,55,2,Curveball,5,7,7,5,7,5,7,5,Standard,Standard,39.0,-0.001,0.031,,,,-0.031,,-2,2,0.187,0.813,25,27,25,27,1,3,32.0,1.0,,2.0,4.24,-0.85,-0.85,30.7,,,,,
CH,2025-09-03,85.7,-1.45,5.33,"Bichette, Bo",666182,680689,,called_strike,,,,,9.0,Called Strike,R,R,R,CIN,TOR,S,,,0,0,2025,-1.43,0.0,0.3,2.05,,,,0,7,Top,,,,,,,6.979610251783088,-124.5999886808978,-1.4238570939960449,-16.324685465131928,25.776067369424013,-32.128414229601205,3.72,1.71,,,,84.9,1949.0,5.9,776475,624431,668715,680574,663647,682829,669720,670770,682622,54.65,,,,,,,,55,1,Changeup,5,7,7,5,7,5,7,5,Standard,Standard,247.0,0.002,-0.039,,,,0.039,,-2,2,0.185,0.815,25,27,25,27,1,3,32.0,1.0,,2.0,3.12,1.43,1.43,26.1,,,,,
SL,2025-09-02,85.6,2.76,5.43,"Bichette, Bo",666182,665665,strikeout,swinging_strike,,,,,13.0,Bo Bichette strikes out swinging.,R,R,L,CIN,TOR,S,2.0,,2,2,2025,-0.54,0.19,-1.32,1.39,,665489.0,,0,9,Top,,,,,,,-8.567943353165253,-124.4580998892522,-3.678298561149429,-4.033951627519898,23.757280093356176,-29.637218733948117,3.71,1.72,,,,86.2,2567.0,6.6,776491,624431,701398,680574,663647,682829,669720,670770,682622,53.89,,0.0,0.0,1.0,0.0,0.0,,80,5,Slider,9,11,11,9,11,9,11,9,Standard,Standard,240.0,0.013,-0.286,61.5,7.5,,0.286,,-2,2,0.055,0.945,29,27,29,27,1,4,,1.0,,1.0,2.91,-0.54,0.54,29.2,-0.3148255002176535,6.550332359203195,59.27322326655664,16.710088956048274,13.531387039518885
SI,2025-09-02,92.5,2.82,5.44,"Bichette, Bo",666182,665665,,ball,,,,,12.0,Ball,R,R,L,CIN,TOR,B,,,1,2,2025,1.59,0.39,3.04,4.17,,,665489.0,0,9,Top,,,,,,,-2.898520665985848,-134.80075008351642,1.664723118171476,20.076719216958217,26.9823147407728,-27.942082738156707,3.29,1.47,,,,93.0,2315.0,6.3,776491,624431,701398,680574,663647,682829,669720,670770,682622,54.17,,,,,,,,80,4,Sinker,9,11,11,9,11,9,11,9,Standard,Standard,118.0,-0.013,0.036,,,,-0.036,,-2,2,0.068,0.932,29,27,29,27,1,4,,1.0,,1.0,2.25,1.59,-1.59,26.7,,,,,
SL,2025-09-02,85.3,2.89,5.32,"Bichette, Bo",666182,665665,,foul,,,,,13.0,Foul,R,R,L,CIN,TOR,S,,,1,1,2025,-0.43,0.26,-0.28,1.45,,,665489.0,0,9,Top,,,,,,,-6.612111936493184,-124.07987964530666,-3.349402114999207,-3.215105029462672,23.048934567267445,-29.030999839494797,3.71,1.72,,,,85.7,2546.0,6.4,776491,624431,701398,680574,663647,682829,669720,670770,682622,54.07,,,,,,,,80,3,Slider,9,11,11,9,11,9,11,9,Standard,Standard,240.0,0.002,-0.07,74.0,7.6,,0.07,,-2,2,0.066,0.934,29,27,29,27,1,4,,1.0,,1.0,2.86,-0.43,0.43,26.4,4.6285166004982985,1.5506070109468788,49.0036052442289,28.49751841169811,24.710698938433204
FF,2025-09-02,92.8,2.87,5.32,"Bichette, Bo",666182,665665,,ball,,,,,2.0,Ball,R,R,L,CIN,TOR,B,,,0,1,2025,1.41,0.95,0.04,3.76,,,665489.0,0,9,Top,,,,,,,-10.32408726873008,-134.7790909481863,-0.2649429659433715,19.46387252784417,28.609045137447,-20.757548036753946,3.67,1.68,,,,92.9,2367.0,6.4,776491,624431,701398,680574,663647,682829,669720,670770,682622,54.09,,,,,,,,80,2,4-Seam Fastball,9,11,11,9,11,9,11,9,Standard,Standard,137.0,-0.001,0.034,,,,-0.034,,-2,2,0.067,0.933,29,27,29,27,1,4,,1.0,,1.0,1.7,1.41,-1.41,23.0,,,,,
SI,2025-09-02,92.2,2.89,5.33,"Bichette, Bo",666182,665665,,foul,,,,,9.0,Foul,R,R,L,CIN,TOR,S,,,0,0,2025,1.59,0.29,0.46,2.17,,,665489.0,0,9,Top,,,,,,,-9.657078014327436,-133.9580832164624,-2.8609241581680918,21.218053783697226,27.31178391074477,-28.219138762207344,3.71,1.72,262.0,89.6,19.0,92.7,2271.0,6.5,776491,624431,701398,680574,663647,682829,669720,670770,682622,53.98,,,,,,,,80,1,Sinker,9,11,11,9,11,9,11,9,Standard,Standard,117.0,0.002,-0.043,72.5,6.6,,0.043,89.6,-2,2,0.065,0.935,29,27,29,27,1,4,,1.0,,1.0,2.38,1.59,-1.59,24.5,-16.18173285095358,22.4075587298354,44.76589239241055,38.303267033541786,8.757962053234174
FF,2025-09-02,98.3,-1.38,5.8,"Bichette, Bo",666182,683175,field_out,hit_into_play,,,,,5.0,"Bo Bichette grounds out, second baseman Matt McLain to first baseman Sal Stewart.",R,R,R,CIN,TOR,X,4.0,ground_ball,3,2,2025,-0.57,1.33,-0.13,3.07,,,,1,7,Top,141.09,133.16,,,,,4.680023529820954,-143.18899441486596,-5.028335946020069,-8.863145230365355,30.730564322884074,-12.9313436882761,3.71,1.72,9.0,93.4,-18.0,98.2,2579.0,6.0,776491,624431,701398,680574,663647,682829,669720,670770,682622,54.5,0.136,0.121,0.0,1.0,0.0,0.0,2.0,63,7,4-Seam Fastball,8,10,10,8,10,8,10,8,Standard,Standard,215.0,0.014,-0.332,59.5,6.0,0.148,0.332,93.4,-2,2,0.198,0.802,24,27,24,27,1,3,3.0,1.0,3.0,1.0,1.01,0.57,0.57,44.2,-8.082084935298345,16.89585727867974,32.19624906981588,32.306334959153865,9.72228006706912
FF,2025-09-02,98.8,-1.35,5.86,"Bichette, Bo",666182,683175,,ball,,,,,11.0,Ball,R,R,R,CIN,TOR,B,,,2,2,2025,-0.72,1.42,-0.26,4.83,,,,1,7,Top,,,,,,,4.602843646532596,-143.95311388418094,-0.7077080479266016,-11.076155703978014,32.448882085593844,-12.408576333743952,3.32,1.52,,,,98.3,2591.0,5.8,776491,624431,701398,680574,663647,682829,669720,670770,682622,54.65,,,,,,,,63,6,4-Seam Fastball,8,10,10,8,10,8,10,8,Standard,Standard,218.0,-0.004,0.104,,,,-0.104,,-2,2,0.202,0.798,24,27,24,27,1,3,3.0,1.0,3.0,1.0,0.9,0.72,0.72,43.6,,,,,
ST,2025-09-02,86.8,-1.79,5.59,"Bichette, Bo",666182,683175,,foul,,,,,9.0,Foul,R,R,R,CIN,TOR,S,,,2,2,2025,1.27,-0.02,0.56,1.74,,,,1,7,Top,,,,,,,3.020320996825941,-126.57358065433856,-3.0718021891419864,13.26864555034864,22.344552376434216,-32.07828942808396,3.71,1.72,209.0,72.1,32.0,86.5,2330.0,5.7,776491,624431,701398,680574,663647,682829,669720,670770,682622,54.79,,,,,,,,63,5,Sweeper,8,10,10,8,10,8,10,8,Standard,Standard,52.0,0.0,0.0,65.0,6.9,,0.0,88.0,-2,2,0.202,0.798,24,27,24,27,1,3,3.0,1.0,3.0,1.0,3.0,-1.27,-1.27,31.3,-14.678129393453556,10.651521004874606,41.12397321874926,41.306867822788256,12.133145481596916
CH,2025-09-02,81.2,3.41,6.09,"Bichette, Bo",666182,608718,home_run,hit_into_play,,,,,13.0,Bo Bichette homers (18) on a fly ball to center field. George Springer scores. Vladimir Guerrero Jr. scores.,R,R,L,CIN,TOR,X,,fly_ball,0,0,2025,0.89,0.81,-0.15,1.5,,543807.0,665489.0,2,2,Top,138.62,32.7,,,,,-9.871097315529235,-117.85285899728537,-5.300362847500229,10.137711439372111,21.15786322134541,-23.76944918378472,3.71,1.72,412.0,103.8,24.0,82.9,1699.0,7.4,776491,624431,701398,680574,663647,682829,669720,670770,682622,53.08,0.744,1.31,2.0,1.0,0.0,3.0,6.0,19,1,Changeup,1,5,5,1,8,1,8,1,Standard,Standard,143.0,-0.106,1.663,72.1,8.1,2.448,-1.663,103.8,-4,4,0.16,0.84,35,27,36,27,1,1,3.0,1.0,6.0,1.0,2.65,0.89,-0.89,49.0,14.138272095146393,-0.6750135700909918,47.06177947462511,29.6959997368852,25.280367922146592
ST,2025-09-02,86.3,-1.64,5.62,"Bichette, Bo",666182,683175,,foul,,,,,6.0,Foul,R,R,R,CIN,TOR,S,,,2,1,2025,1.8,-0.05,0.78,2.54,,,,1,7,Top,,,,,,,2.096717523592032,-125.67801017960512,-1.0202938550974316,18.673012591658363,24.91429866900164,-32.662070553918646,3.71,1.72,126.0,73.8,13.0,85.7,2444.0,5.8,776491,624431,701398,680574,663647,682829,669720,670770,682622,54.71,,,,,,,,63,4,Sweeper,8,10,10,8,10,8,10,8,Standard,Standard,70.0,0.003,-0.07,71.8,6.9,,0.07,88.0,-2,2,0.199,0.801,24,27,24,27,1,3,3.0,1.0,3.0,1.0,3.1,-1.8,-1.8,36.6,-3.439518724415769,8.631905553594871,31.25748639001357,42.48940418481346,22.1130646103768
FF,2025-09-02,90.9,-2.46,5.13,"Bichette, Bo",666182,605130,walk,ball,,,,,14.0,Bo Bichette walks. Vladimir Guerrero Jr. to 2nd.,R,R,R,CIN,TOR,B,,,3,0,2025,-0.63,1.02,1.32,2.15,,,665489.0,1,1,Top,,,,,,,10.897355158133626,-132.0342737464434,-3.796220670054935,-9.549455828704785,26.21600522867834,-19.57087021637725,3.73,1.71,,,,91.8,2421.0,6.8,776491,624431,701398,680574,663647,682829,669720,670770,682622,53.72,,0.691497,0.7,1.0,0.0,0.0,,4,4,4-Seam Fastball,0,1,1,0,1,0,1,0,Standard,Standard,221.0,-0.014,0.131,,,,-0.131,,-1,1,0.382,0.618,32,27,33,27,1,0,1.0,1.0,4.0,1.0,1.73,0.63,0.63,21.6,,,,,
CU,2025-09-02,86.9,-1.15,5.8,"Bichette, Bo",666182,683175,,ball,,,,,14.0,Ball,R,R,R,CIN,TOR,B,,,1,1,2025,0.28,-1.06,0.87,0.08,,,,1,7,Top,,,,,,,4.24539039504154,-126.40482131998638,-5.265296272170674,1.9773267095624911,28.93181069093552,-42.43797514284734,3.59,1.66,,,,86.2,2252.0,6.1,776491,624431,701398,680574,663647,682829,669720,670770,682622,54.38,,,,,,,,63,3,Curveball,8,10,10,8,10,8,10,8,Standard,Standard,31.0,-0.003,0.055,,,,-0.055,,-2,2,0.202,0.798,24,27,24,27,1,3,3.0,1.0,3.0,1.0,4.11,-0.28,-0.28,46.5,,,,,
SL,2025-09-02,83.6,-2.61,5.01,"Bichette, Bo",666182,605130,,blocked_ball,,,,,14.0,Ball In Dirt,R,R,R,CIN,TOR,B,,,2,0,2025,0.39,0.07,1.67,0.31,,,665489.0,1,1,Top,,,,,,,9.133919401701451,-121.48125661312454,-4.617783875951528,2.355355055021988,21.091376197294203,-30.8306210267453,3.69,1.62,,,,84.4,2590.0,6.6,776491,624431,701398,680574,663647,682829,669720,670770,682622,53.87,,,,,,,,4,3,Slider,0,1,1,0,1,0,1,0,Standard,Standard,89.0,-0.01,0.097,,,,-0.097,,-1,1,0.392,0.608,32,27,33,27,1,0,1.0,1.0,4.0,1.0,3.17,-0.39,-0.39,19.1,,,,,
FF,2025-09-02,89.0,-2.5,5.11,"Bichette, Bo",666182,605130,,ball,,,,,2.0,Ball,R,R,R,CIN,TOR,B,,,1,0,2025,-0.36,0.74,-0.11,3.49,,,665489.0,1,1,Top,,,,,,,6.684501392144019,-129.5395382737727,0.4633636764847741,-5.398537778535069,24.43789883992588,-24.07763184475434,3.72,1.79,,,,90.2,2274.0,6.8,776491,624431,701398,680574,663647,682829,669720,670770,682622,53.72,,,,,,,,4,2,4-Seam Fastball,0,1,1,0,1,0,1,0,Standard,Standard,216.0,-0.007,0.068,,,,-0.068,,-1,1,0.399,0.601,32,27,33,27,1,0,1.0,1.0,4.0,1.0,2.11,0.36,0.36,19.7,,,,,
FF,2025-09-02,98.2,-1.29,5.86,"Bichette, Bo",666182,683175,,ball,,,,,3.0,Ball,R,R,R,CIN,TOR,B,,,0,1,2025,-0.75,1.29,0.44,3.6,,,,1,7,Top,,,,,,,6.367212240808945,-142.7357762402166,-3.552492602157273,-11.783655880100053,36.020339856316454,-13.949828987215689,3.64,1.71,,,,97.0,2673.0,5.9,776491,624431,701398,680574,663647,682829,669720,670770,682622,54.64,,,,,,,,63,2,4-Seam Fastball,8,10,10,8,10,8,10,8,Standard,Standard,216.0,-0.001,0.029,,,,-0.029,,-2,2,0.203,0.797,24,27,24,27,1,3,3.0,1.0,3.0,1.0,1.1,0.75,0.75,43.0,,,,,
ST,2025-09-02,80.8,-2.73,4.88,"Bichette, Bo",666182,605130,,ball,,,,,13.0,Ball,R,R,R,CIN,TOR,B,,,0,0,2025,0.7,0.43,-0.07,1.36,,,665489.0,1,1,Top,,,,,,,4.615281910255227,-117.633485046253,-2.0348044261501794,5.635478062132228,21.61826743522176,-28.016646933967586,3.67,1.65,,,,81.2,2470.0,6.4,776491,624431,701398,680574,663647,682829,669720,670770,682622,54.05,,,,,,,,4,1,Sweeper,0,1,1,0,1,0,1,0,Standard,Standard,92.0,-0.003,0.035,,,,-0.035,,-1,1,0.402,0.598,32,27,33,27,1,0,1.0,1.0,4.0,1.0,3.05,-0.7,-0.7,14.5,,,,,
FF,2025-09-02,98.5,-1.31,5.88,"Bichette, Bo",666182,683175,,called_strike,,,,,4.0,Called Strike,R,R,R,CIN,TOR,S,,,0,0,2025,-0.75,1.44,-0.68,2.52,,,,1,7,Top,,,,,,,3.4345424861860945,-143.27102553362263,-6.918291175311745,-11.1563848582572,36.16758475494945,-10.982884816326,3.69,1.71,,,,97.6,2602.0,6.0,776491,624431,701398,680574,663647,682829,669720,670770,682622,54.46,,,,,,,,63,1,4-Seam Fastball,8,10,10,8,10,8,10,8,Standard,Standard,215.0,0.002,-0.039,,,,0.039,,-2,2,0.201,0.799,24,27,24,27,1,3,3.0,1.0,3.0,1.0,0.93,0.75,0.75,42.7,,,,,
FC,2025-09-02,93.1,-2.5,6.26,"Bichette, Bo",666182,687209,grounded_into_double_play,hit_into_play,,,,,14.0,"Bo Bichette grounds into a double play, second baseman Matt McLain to shortstop Elly De La Cruz to first baseman Sal Stewart. Vladimir Guerrero Jr. out at 2nd. Bo Bichette out at 1st.",R,R,R,CIN,TOR,X,4.0,ground_ball,1,0,2025,0.48,0.71,0.96,2.22,,,665489.0,1,4,Top,140.56,148.17,,,,,7.802318218261498,-135.2863653498584,-6.140007132431748,4.26628852428743,28.661505407977355,-22.2555592965765,3.71,1.72,6.0,75.9,-20.0,92.9,2463.0,6.2,776491,624431,701398,680574,663647,682829,669720,670770,682622,54.35,0.066,0.054,0.0,1.0,0.0,0.0,2.0,40,2,Cutter,6,10,10,6,10,6,10,6,Standard,Standard,178.0,0.022,-0.353,73.5,7.6,0.088,0.353,88.0,-4,4,0.122,0.878,24,27,24,27,1,2,3.0,1.0,1.0,1.0,1.92,-0.48,-0.48,40.3,6.22452619445837,5.758550901637535,31.160802867149933,45.63237355029281,19.50273957007716
FF,2025-09-02,99.2,-2.36,6.27,"Bichette, Bo",666182,687209,,ball,,,,,14.0,Ball,R,R,R,CIN,TOR,B,,,0,0,2025,-0.56,1.45,0.79,1.25,,,665489.0,1,4,Top,,,,,,,9.873352493293805,-143.76132146009385,-11.618717917417117,-10.103885714659468,34.15489932345416,-9.383427951940368,3.53,1.58,,,,98.6,2510.0,6.3,776491,624431,701398,680574,663647,682829,669720,670770,682622,54.24,,,,,,,,40,1,4-Seam Fastball,6,10,10,6,10,6,10,6,Standard,Standard,206.0,-0.001,0.035,,,,-0.035,,-4,4,0.123,0.877,24,27,24,27,1,2,3.0,1.0,1.0,1.0,0.89,0.56,0.56,38.4,,,,,
